input_text,target_text
"translate question to dbpedia path: Question: Is Bluebird the grandsire of Miss Potential? | Entities possibly involved: dbr:Miss_Potential, dbr:Bluebird",ASK >> dbr:Miss_Potential >> dbo:grandsire >> dbr:Bluebird
translate question to dbpedia path: Question: What is the headquarters of the public transit system which is the system of Bottineau LRT ? | Entities possibly involved: dbr:Bottineau_LRT,[VAR1] >> dbp:headquarters >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:PublicTransitSystem [SEP] dbr:Bottineau_LRT >> dbp:system >> [VAR1]
translate question to dbpedia path: Question: What units are garrisoned in the Pentagon? | Entities possibly involved: dbr:The_Pentagon,[ANS] >> dbp:garrison >> dbr:The_Pentagon [SEP] [ANS] >> rdf:type >> dbo:MilitaryUnit
translate question to dbpedia path: Question: What is the hometown of John Speraw ? | Entities possibly involved: dbr:John_Speraw,dbr:John_Speraw >> dbp:hometown >> [ANS]
translate question to dbpedia path: Question: Count  the journals in the field of Philosophy. | Entities possibly involved: dbr:Philosophy,COUNT >> [ANS] >> dbp:discipline >> dbr:Philosophy [SEP] [ANS] >> rdf:type >> dbo:AcademicJournal
"translate question to dbpedia path: Question: What is the hometown of Nader Guirat, where Josef Johansson was born too? | Entities possibly involved: dbr:Nader_Guirat, dbr:Josef_Johansson",dbr:Josef_Johansson >> dbp:birthPlace >> [ANS] [SEP] dbr:Nader_Guirat >> dbo:hometown >> [ANS]
"translate question to dbpedia path: Question: How many major shrine are there, of the saints whose beatified by Pope Pius XI ? | Entities possibly involved: dbr:Pope_Pius_XI",COUNT >> [VAR1] >> dbo:majorShrine >> [ANS] [SEP] [VAR1] >> dbp:beatifiedBy >> dbr:Pope_Pius_XI
translate question to dbpedia path: Question: Name the TV shows owned by divisions of CBS? | Entities possibly involved: dbr:CBS,[ANS] >> dbp:company >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:parent >> dbr:CBS
translate question to dbpedia path: Question: What is the academic discipline of Journal of Cerebral Blood Flow & Metabolism ? | Entities possibly involved: dbr:Journal_of_Cerebral_Blood_Flow_&_Metabolism,dbr:Journal_of_Cerebral_Blood_Flow_&_Metabolism >> dbo:academicDiscipline >> [ANS]
translate question to dbpedia path: Question: List the home stadiums of the teams in the Russian Premier League? | Entities possibly involved: dbr:2011–12_Russian_Premier_League,[VAR1] >> dbo:homeStadium >> [ANS] [SEP] [VAR1] >> dbp:league >> dbr:2011–12_Russian_Premier_League
translate question to dbpedia path: Question: Give me an estimate number of races where horses grandsired by the Wild Risk have raced in? | Entities possibly involved: dbr:Wild_Risk,COUNT >> [ANS] >> rdf:type >> dbo:HorseRace [SEP] [VAR1] >> dbo:grandsire >> dbr:Wild_Risk [SEP] [VAR1] >> dbp:race >> [ANS]
"translate question to dbpedia path: Question: What is the name of the movie whose director of photography was Jordan Cronenweth and music composer was Vangelis? | Entities possibly involved: dbr:Vangelis, dbr:Jordan_Cronenweth",[ANS] >> dbo:musicComposer >> dbr:Vangelis [SEP] [ANS] >> dbp:cinematography >> dbr:Jordan_Cronenweth [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: Count the different origins of members of the Vitis Vinifera species. | Entities possibly involved: dbr:Vitis_vinifera,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:origin >> [ANS] [SEP] [VAR1] >> dbo:species >> dbr:Vitis_vinifera
translate question to dbpedia path: Question: Where was David Scherman trained ? | Entities possibly involved: dbr:David_Scherman,dbr:David_Scherman >> dbo:training >> [ANS]
translate question to dbpedia path: Question: In which series has Sean Young portrayed someone? | Entities possibly involved: dbr:Sean_Young,[VAR1] >> dbo:portrayer >> dbr:Sean_Young [SEP] [VAR1] >> dbo:series >> [ANS]
"translate question to dbpedia path: Question: Was the song The Boy is Mine recorded in Atlanta? | Entities possibly involved: dbr:Atlanta, dbr:The_Boy_Is_Mine_(song)",ASK >> dbr:The_Boy_Is_Mine_(song) >> dbp:recorded >> dbr:Atlanta
translate question to dbpedia path: Question: Who wrote the play in which Blanche DuBois is a character? | Entities possibly involved: dbr:Blanche_DuBois,[VAR1] >> dbp:characters >> dbr:Blanche_DuBois [SEP] [VAR1] >> dbp:writer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Play
translate question to dbpedia path: Question: List the regions served by the company which serves in Pacific Ocean ? | Entities possibly involved: dbr:Pacific_Ocean,[VAR1] >> dbo:regionServed >> [ANS] [SEP] [VAR1] >> dbo:regionServed >> dbr:Pacific_Ocean [SEP] [VAR1] >> rdf:type >> dbo:Company
translate question to dbpedia path: Question: Give me the name of the organization hqed at  Chaeng Watthana Govt Complex? | Entities possibly involved: dbr:Chaeng_Watthana_Government_Complex,[VAR1] >> dbo:headquarter >> dbr:Chaeng_Watthana_Government_Complex [SEP] [VAR1] >> dbp:agencyName >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Organisation
translate question to dbpedia path: Question: Who is the writer of the singles whose producer is Peter-John Vettese? | Entities possibly involved: dbr:Peter-John_Vettese,[VAR1] >> dbo:writer >> [ANS] [SEP] [VAR1] >> dbp:producer >> dbr:Peter-John_Vettese [SEP] [VAR1] >> rdf:type >> dbo:Single
translate question to dbpedia path: Question: Count the number of artist whose pone of the field is writing ? | Entities possibly involved: dbr:Writing,COUNT >> [VAR1] >> dbo:field >> [ANS] [SEP] [VAR1] >> dbo:field >> dbr:Writing
translate question to dbpedia path: Question: Which veterans served at CBS? | Entities possibly involved: dbr:CBS,[ANS] >> dbo:occupation >> dbr:CBS
translate question to dbpedia path: Question: What are some shareholders of the bridge maintained by the Massachusetts department of transportation? | Entities possibly involved: dbr:Massachusetts_Department_of_Transportation,[VAR1] >> dbo:maintainedBy >> dbr:Massachusetts_Department_of_Transportation [SEP] [VAR1] >> dbp:owner >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Bridge
"translate question to dbpedia path: Question: Does Shaun Thong a member of Audi? | Entities possibly involved: dbr:Shaun_Thong, dbr:Audi",ASK >> dbr:Shaun_Thong >> dbp:currentTeam >> dbr:Audi
"translate question to dbpedia path: Question: Is the chestnut white bellied rat a mammal? | Entities possibly involved: dbr:Chestnut_white-bellied_rat, dbr:Mammal",ASK >> dbr:Chestnut_white-bellied_rat >> dbo:class >> dbr:Mammal
translate question to dbpedia path: Question: Who attended Great Ayton university? | Entities possibly involved: dbr:Great_Ayton,[ANS] >> dbo:education >> dbr:Great_Ayton
"translate question to dbpedia path: Question: Does Sonny Bill Williams belong in the Canterbury Bankstown Bulldogs club? | Entities possibly involved: dbr:Canterbury-Bankstown_Bulldogs, dbr:Sonny_Bill_Williams",ASK >> dbr:Sonny_Bill_Williams >> dbp:club >> dbr:Canterbury-Bankstown_Bulldogs
translate question to dbpedia path: Question: Which field's journals are edited by Paul Morphy? | Entities possibly involved: dbr:Paul_Morphy,[VAR1] >> dbo:editor >> dbr:Paul_Morphy [SEP] [VAR1] >> dbp:discipline >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Question: Count the awards received by Immunologists? | Entities possibly involved: dbr:Immunology,COUNT >> [ANS] >> rdf:type >> dbo:Award [SEP] [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbp:fields >> dbr:Immunology
translate question to dbpedia path: Question: For how many different teams have the players debuted in Houston Astros played? | Entities possibly involved: dbr:Houston_Astros,COUNT >> [ANS] >> rdf:type >> dbo:SportsTeam [SEP] [VAR1] >> dbo:debutTeam >> dbr:Houston_Astros [SEP] [VAR1] >> dbo:team >> [ANS]
"translate question to dbpedia path: Question: Rostock and Oulu is the shore cities on which sea ? | Entities possibly involved: dbr:Rostock, dbr:Oulu",[ANS] >> dbp:cities >> dbr:Oulu [SEP] [ANS] >> dbp:cities >> dbr:Rostock [SEP] [ANS] >> rdf:type >> dbo:Sea
"translate question to dbpedia path: Question: Was winston churchill the prime minister of Selwyn Lloyd? | Entities possibly involved: dbr:Winston_Churchill, dbr:Selwyn_Lloyd",ASK >> dbr:Selwyn_Lloyd >> dbo:primeMinister >> dbr:Winston_Churchill
translate question to dbpedia path: Question: How many different things are used as ingredients in Sweden? | Entities possibly involved: dbr:Sweden,COUNT >> [VAR1] >> dbo:country >> dbr:Sweden [SEP] [VAR1] >> dbo:ingredient >> [ANS]
translate question to dbpedia path: Question: How many people have been the first one to scale a peak in the Yosemite Park? | Entities possibly involved: dbr:Yosemite_National_Park,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:firstAscentPerson >> [ANS] [SEP] [VAR1] >> dbo:locatedInArea >> dbr:Yosemite_National_Park
"translate question to dbpedia path: Question: What are some licensees of the stations playing in Nashville, Tennessee? | Entities possibly involved: dbr:Nashville,_Tennessee","[VAR1] >> dbp:area >> dbr:Nashville,_Tennessee [SEP] [VAR1] >> dbp:licensee >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:RadioStation"
"translate question to dbpedia path: Question: Which distributer of Bombay Sapphire also makes Grewy goose ? | Entities possibly involved: dbr:Grey_Goose_(vodka), dbr:Bombay_Sapphire",dbr:Bombay_Sapphire >> dbp:distributor >> [ANS] [SEP] dbr:Grey_Goose_(vodka) >> dbp:manufacturer >> [ANS]
"translate question to dbpedia path: Question: Count the total number of bacterias whose division is Firmicutes and domain is Bacteria? | Entities possibly involved: dbr:Bacteria, dbr:Firmicutes",COUNT >> [ANS] >> dbo:division >> dbr:Firmicutes [SEP] [ANS] >> dbp:domain >> dbr:Bacteria
translate question to dbpedia path: Question: Count me the number of people whose military unit is involved with Close air support ? | Entities possibly involved: dbr:Close_air_support,COUNT >> [ANS] >> dbo:militaryUnit >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:MilitaryPerson [SEP] [VAR1] >> dbp:role >> dbr:Close_air_support
translate question to dbpedia path: Question: What are some other great things by the person who produced Queer as Folk? | Entities possibly involved: dbr:Queer_as_Folk_(UK_TV_series),COUNT >> [VAR1] >> dbp:notableworks >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person [SEP] dbr:Queer_as_Folk_(UK_TV_series) >> dbo:producer >> [VAR1]
"translate question to dbpedia path: Question: Does Jean Louis Arcand work for Geneva? | Entities possibly involved: dbr:Jean-Louis_Arcand, dbr:Geneva",ASK >> dbr:Jean-Louis_Arcand >> dbp:institution >> dbr:Geneva
"translate question to dbpedia path: Question: Is facebook a public company? | Entities possibly involved: dbr:Facebook, dbr:Public_company",ASK >> dbr:Facebook >> dbp:companyType >> dbr:Public_company
translate question to dbpedia path: Question: Count the number of books whose author's were born in Alcal de Henares ? | Entities possibly involved: dbr:Alcalá_de_Henares,COUNT >> [ANS] >> dbo:author >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Book [SEP] [VAR1] >> dbo:birthPlace >> dbr:Alcalá_de_Henares
translate question to dbpedia path: Question: List down all the baseball teams whose team manager was a Catcher? | Entities possibly involved: dbr:Catcher,[ANS] >> dbo:manager >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:BaseballTeam [SEP] [VAR1] >> dbo:position >> dbr:Catcher
translate question to dbpedia path: Question: Where is the stadium of west Papus football team ? | Entities possibly involved: dbr:West_Papua_football_team,dbr:West_Papua_football_team >> dbo:stadium >> [ANS]
"translate question to dbpedia path: Question: Does Air 2000 fly to the north american continent? | Entities possibly involved: dbr:Air_2000, dbr:North_America",ASK >> dbr:Air_2000 >> dbo:destination >> dbr:North_America
"translate question to dbpedia path: Question: In which racing championships did Bobby Beasley and Martin Molony participate? | Entities possibly involved: dbr:Martin_Molony, dbr:Bobby_Beasley",dbr:Bobby_Beasley >> dbo:race >> [ANS] [SEP] dbr:Martin_Molony >> dbo:race >> [ANS]
translate question to dbpedia path: Question: What is the origin of the grape whose wine region is the Troodos Mountains ? | Entities possibly involved: dbr:Troodos_Mountains,[VAR1] >> dbo:origin >> [ANS] [SEP] [VAR1] >> dbo:wineRegion >> dbr:Troodos_Mountains [SEP] [VAR1] >> rdf:type >> dbo:Grape
"translate question to dbpedia path: Question: Whose families are Buccinoidea and Buccinidae? | Entities possibly involved: dbr:Buccinidae, dbr:Buccinoidea",[ANS] >> dbo:family >> dbr:Buccinidae [SEP] [ANS] >> dbo:family >> dbr:Buccinoidea
translate question to dbpedia path: Question: Name the artist of Brad Paisley discography ? | Entities possibly involved: dbr:Brad_Paisley_discography,dbr:Brad_Paisley_discography >> dbp:artist >> [ANS]
translate question to dbpedia path: Question: Ernest Rutherford was the advisor of how many people? | Entities possibly involved: dbr:Ernest_Rutherford,COUNT >> [ANS] >> dbp:doctoralAdvisor >> dbr:Ernest_Rutherford
translate question to dbpedia path: Question: list all the chairman of Vancouver Whitecaps FC? | Entities possibly involved: dbr:Vancouver_Whitecaps_FC,dbr:Vancouver_Whitecaps_FC >> dbp:chairman >> [ANS]
"translate question to dbpedia path: Question: What are some employees of Uni of California, santa cruz? | Entities possibly involved: dbr:University_of_California,_Santa_Cruz","[ANS] >> dbp:employer >> dbr:University_of_California,_Santa_Cruz"
translate question to dbpedia path: Question: Name the nearest city to Tennie and Laura ? | Entities possibly involved: dbr:Tennie_and_Laura_(schooner),dbr:Tennie_and_Laura_(schooner) >> dbp:nearestCity >> [ANS]
translate question to dbpedia path: Question: How many TV shows have been created by Simon Fuller ? | Entities possibly involved: dbr:Simon_Fuller,COUNT >> [ANS] >> dbp:creator >> dbr:Simon_Fuller [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Question: What is the area of ITV (Thailand) ? | Entities possibly involved: dbr:ITV_(Thailand),dbr:ITV_(Thailand) >> dbp:area >> [ANS]
translate question to dbpedia path: Question: who all play for of the american football players at  Quarterback position? | Entities possibly involved: dbr:Quarterback,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:position >> dbr:Quarterback [SEP] [VAR1] >> rdf:type >> dbo:AmericanFootballPlayer
translate question to dbpedia path: Question: What is the field of interest of the advisor of Henri Maspero ? | Entities possibly involved: dbr:Henri_Maspero,[VAR1] >> dbp:fields >> [ANS] [SEP] dbr:Henri_Maspero >> dbo:academicAdvisor >> [VAR1]
translate question to dbpedia path: Question: Count the cities whihch are on the same sea as that of Miami ? | Entities possibly involved: dbr:Miami,COUNT >> [VAR1] >> dbp:cities >> [ANS] [SEP] [VAR1] >> dbp:cities >> dbr:Miami
translate question to dbpedia path: Question: Who are the key people of FWD.us? | Entities possibly involved: dbr:FWD.us,dbr:FWD.us >> dbp:keyPeople >> [ANS]
translate question to dbpedia path: Question: Who is the executive producer of Into the Dalek ? | Entities possibly involved: dbr:Into_the_Dalek,dbr:Into_the_Dalek >> dbp:executiveProducer >> [ANS]
"translate question to dbpedia path: Question: What team is famous for Robert Nederlander and also the debuting team of Gary Sanchez? | Entities possibly involved: dbr:Robert_Nederlander, dbr:Gary_Sánchez",[ANS] >> rdf:type >> dbo:SportsTeam [SEP] dbr:Gary_Sánchez >> dbo:debutTeam >> [ANS] [SEP] dbr:Robert_Nederlander >> dbo:knownFor >> [ANS]
translate question to dbpedia path: Question: Through how many cities does the river flowing into Arkansas go? | Entities possibly involved: dbr:Arkansas,COUNT >> [ANS] >> rdf:type >> dbo:City [SEP] [VAR1] >> dbo:city >> [ANS] [SEP] [VAR1] >> dbo:mouthMountain >> dbr:Arkansas
"translate question to dbpedia path: Question: Does Richard Marx play guitar? | Entities possibly involved: dbr:Richard_Marx, dbr:Guitar",ASK >> dbr:Richard_Marx >> dbp:instrument >> dbr:Guitar
